Year,oshpd_id,FACILITY_NAME,COUNTY_NAME,Type_Of_Control,ED_Level,Source,Principal Diagnosis Group,Count
2014,106010856,KAISER FND HOSP - OAKLAND CAMPUS,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,154
2014,106010856,KAISER FND HOSP - OAKLAND CAMPUS,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),3
2014,106010856,KAISER FND HOSP - OAKLAND CAMPUS,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,8
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,555
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,166
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,1223
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),13
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,2009
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,721
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,1834
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,925
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,7676
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,1895
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,64
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1985
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,875
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,44
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,1265
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,3328
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,1170
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,8961
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Invalid,2
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,37
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,55
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,680
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,393
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,109
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,169
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,733
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,271
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,45
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,43
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,54
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,2
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,26
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,397
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,51
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,91
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),3
2014,106010858,KAISER FND HOSP - HAYWARD/FREMONT,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,1
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,774
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,169
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,1276
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),6
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,2085
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,816
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,2360
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,774
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,6775
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,3187
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,89
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1853
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,1129
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,1
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,2386
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,3083
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,1733
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,8258
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Invalid,1
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,16
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,172
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,1741
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,964
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,404
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,430
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,1067
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,619
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,134
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,176
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,200
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,6
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,103
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,919
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,161
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,408
2014,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),3
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,1081
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,113
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,593
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),7
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,1489
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,478
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,1897
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,780
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,5555
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,2963
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,36
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1588
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,687
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,60
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,1499
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,3768
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,1778
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,7665
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,41
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,84
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,810
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,683
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,262
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,257
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,458
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,250
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,61
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,75
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,104
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,12
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,60
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,589
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,132
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,377
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Births,1
2014,106010967,ST. ROSE HOSPITAL,ALAMEDA,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),2
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,All Pregnancies,1029
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,180
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Circulatory,1230
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),7
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Digestive,2658
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Endocrine/Metabolism,663
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Genitourinary,2262
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Infections,1152
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,8801
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Musculoskeletal,2626
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Neoplasms,76
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Nervous & Sensory Systems,2265
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Other Reasons for Health Services,1539
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Perinatal Disorders,52
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Psychoses & Neurosis,2604
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Respitory,4161
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Skin Disorders,1710
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Visit,Symptoms,9763
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,All Pregnancies,42
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,115
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Circulatory,1542
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Digestive,1274
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Endocrine/Metabolism,356
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Genitourinary,518
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Infections,801
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,659
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Musculoskeletal,145
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Neoplasms,210
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Nervous & Sensory Systems,157
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Other Reasons for Health Services,6
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Psychoses & Neurosis,51
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Respitory,1034
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Skin Disorders,240
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Symptoms,354
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Births,2
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),2
2014,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,Public - District,Emergency - Basic,ED Admit,Perinatal Disorders,16
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,All Pregnancies,601
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,71
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Circulatory,495
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),4
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Digestive,1635
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Endocrine/Metabolism,537
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Genitourinary,1733
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Infections,877
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,5149
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Musculoskeletal,2554
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Neoplasms,41
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1323
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Other Reasons for Health Services,1558
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Perinatal Disorders,3
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Psychoses & Neurosis,1662
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Respitory,2736
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Skin Disorders,1314
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Symptoms,5034
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Visit,Births,1
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Admit,All Pregnancies,1
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,56
2014,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,Public - City or County,Emergency - Basic,ED Admit,Circulatory,453
